"user_id","round","agent_id","tile_x","tile_y","cnt"
71,9,1,4,4,0
71,9,1,4,6,5
71,9,1,6,4,0
71,9,1,6,6,2
75,5,0,2,2,0
75,5,0,1,2,0
75,5,0,2,1,0
75,5,0,2,3,0
75,5,0,3,2,0
75,5,0,1,1,0
75,5,0,1,3,0
75,5,0,3,1,0
75,5,0,3,3,0
75,5,0,5,5,0
75,5,0,4,5,0
75,5,0,5,4,0
75,5,0,5,6,0
75,5,0,6,5,0
75,5,0,4,4,0
75,5,0,4,6,0
75,5,0,6,4,0
75,5,0,6,6,0
0,7,0,0,1,0
0,7,0,7,0,0
0,7,0,3,1,0
0,7,0,1,4,0
0,7,0,7,4,4
0,7,0,2,0,0
0,7,0,7,7,0
0,7,0,7,3,0
0,7,0,4,0,0
0,7,0,2,7,5
0,7,0,4,1,0
0,7,0,4,3,0
0,7,0,4,7,1
0,7,1,0,1,0
0,7,1,7,0,4
0,7,1,3,1,2
0,7,1,1,4,0
0,7,1,7,4,0
0,7,1,2,0,2
0,7,1,7,7,0
0,7,1,7,3,0
0,7,1,4,0,3
0,7,1,2,7,0
0,7,1,4,1,2
0,7,1,4,3,1
0,7,1,4,7,0
81,8,0,2,2,1
81,8,0,1,2,2
81,8,0,2,1,2
81,8,0,2,3,1
81,8,0,3,2,0
81,8,0,1,1,0
81,8,0,1,3,1
81,8,0,3,1,0
81,8,0,3,3,2
81,8,0,5,5,6
81,8,0,4,5,0
81,8,0,5,4,1
81,8,0,5,6,0
81,8,0,6,5,2
81,8,0,4,4,3
81,8,0,4,6,4
81,8,0,6,4,1
81,8,0,6,6,2
81,8,1,2,2,1
81,8,1,1,2,2
81,8,1,2,1,1
81,8,1,2,3,0
81,8,1,3,2,1
81,8,1,1,1,1
81,8,1,1,3,3
81,8,1,3,1,0
81,8,1,3,3,0
81,8,1,5,5,0
81,8,1,4,5,0
81,8,1,5,4,0
81,8,1,5,6,1
81,8,1,6,5,0
81,8,1,4,4,0
81,8,1,4,6,2
81,8,1,6,4,0
81,8,1,6,6,0
91,5,0,2,2,1
91,5,0,1,2,1
91,5,0,2,1,0
91,5,0,2,3,2
91,5,0,3,2,1
91,5,0,1,1,1
91,5,0,1,3,1
91,5,0,3,1,1
91,5,0,3,3,0
91,5,0,5,5,2
91,5,0,4,5,1
91,5,0,5,4,2
91,5,0,5,6,2
91,5,0,6,5,3
91,5,0,4,4,1
91,5,0,4,6,0
91,5,0,6,4,3
91,5,0,6,6,0
92,6,0,0,1,0
92,6,0,7,0,0
92,6,0,3,1,0
92,6,0,1,4,0
92,6,0,7,4,0
92,6,0,2,0,0
92,6,0,7,7,0
92,6,0,7,3,0
92,6,0,4,0,0
92,6,0,2,7,0
92,6,0,4,1,0
92,6,0,4,3,0
92,6,0,4,7,0
92,6,1,0,1,0
92,6,1,7,0,0
92,6,1,3,1,0
92,6,1,1,4,0
92,6,1,7,4,0
92,6,1,2,0,0
92,6,1,7,7,1
92,6,1,7,3,0
92,6,1,4,0,0
92,6,1,2,7,0
92,6,1,4,1,0
92,6,1,4,3,0
92,6,1,4,7,0
100,4,0,2,2,1
100,4,0,1,2,1
100,4,0,2,1,0
100,4,0,2,3,1
100,4,0,3,2,0
100,4,0,1,1,1
100,4,0,1,3,5
100,4,0,3,1,0
100,4,0,3,3,0
100,4,0,5,5,8
100,4,0,4,5,2
100,4,0,5,4,2
100,4,0,5,6,0
100,4,0,6,5,1
100,4,0,4,4,1
100,4,0,4,6,8
100,4,0,6,4,0
100,4,0,6,6,0
79,7,0,0,1,1
79,7,0,7,0,0
79,7,0,3,1,0
79,7,0,1,4,4
79,7,0,7,4,2
79,7,0,2,0,1
79,7,0,7,7,2
79,7,0,7,3,4
79,7,0,4,0,0
79,7,0,2,7,5
79,7,0,4,1,0
79,7,0,4,3,2
79,7,0,4,7,4
79,7,1,0,1,2
79,7,1,7,0,5
79,7,1,3,1,3
79,7,1,1,4,0
79,7,1,7,4,1
79,7,1,2,0,1
79,7,1,7,7,0
79,7,1,7,3,3
79,7,1,4,0,3
79,7,1,2,7,0
79,7,1,4,1,3
79,7,1,4,3,2
79,7,1,4,7,0
87,7,0,0,1,0
87,7,0,7,0,0
87,7,0,3,1,0
87,7,0,1,4,0
87,7,0,7,4,0
87,7,0,2,0,0
87,7,0,7,7,0
87,7,0,7,3,0
87,7,0,4,0,0
87,7,0,2,7,0
87,7,0,4,1,0
87,7,0,4,3,1
87,7,0,4,7,0
87,7,1,0,1,0
87,7,1,7,0,0
87,7,1,3,1,2
87,7,1,1,4,0
87,7,1,7,4,0
87,7,1,2,0,1
87,7,1,7,7,0
87,7,1,7,3,0
87,7,1,4,0,0
87,7,1,2,7,0
87,7,1,4,1,2
87,7,1,4,3,0
87,7,1,4,7,0
90,5,0,2,2,0
90,5,0,1,2,0
90,5,0,2,1,0
90,5,0,2,3,0
90,5,0,3,2,0
90,5,0,1,1,0
90,5,0,1,3,0
90,5,0,3,1,0
90,5,0,3,3,0
90,5,0,5,5,0
90,5,0,4,5,0
90,5,0,5,4,0
90,5,0,5,6,0
90,5,0,6,5,0
90,5,0,4,4,0
90,5,0,4,6,0
90,5,0,6,4,0
90,5,0,6,6,0
77,9,0,2,2,0
77,9,0,1,2,0
77,9,0,2,1,1
77,9,0,2,3,0
77,9,0,3,2,3
77,9,0,1,1,1
77,9,0,1,3,0
77,9,0,3,1,4
77,9,0,3,3,1
77,9,0,5,5,3
77,9,0,4,5,0
77,9,0,5,4,3
77,9,0,5,6,0
77,9,0,6,5,0
77,9,0,4,4,1
77,9,0,4,6,0
77,9,0,6,4,1
77,9,0,6,6,0
77,9,1,2,2,1
77,9,1,1,2,4
77,9,1,2,1,3
77,9,1,2,3,0
77,9,1,3,2,0
77,9,1,1,1,5
77,9,1,1,3,1
77,9,1,3,1,2
77,9,1,3,3,0
77,9,1,5,5,0
77,9,1,4,5,1
77,9,1,5,4,0
77,9,1,5,6,0
77,9,1,6,5,0
77,9,1,4,4,0
77,9,1,4,6,1
77,9,1,6,4,0
77,9,1,6,6,0
96,4,0,2,2,6
96,4,0,1,2,4
96,4,0,2,1,2
96,4,0,2,3,5
96,4,0,3,2,5
96,4,0,1,1,2
96,4,0,1,3,3
96,4,0,3,1,2
96,4,0,3,3,4
96,4,0,5,5,4
96,4,0,4,5,2
96,4,0,5,4,2
96,4,0,5,6,3
96,4,0,6,5,5
96,4,0,4,4,3
96,4,0,4,6,2
96,4,0,6,4,2
96,4,0,6,6,2
103,1,0,0,1,5
103,1,0,7,0,5
103,1,0,3,1,8
103,1,0,1,4,4
103,1,0,7,4,4
103,1,0,2,0,5
103,1,0,7,7,1
103,1,0,7,3,5
103,1,0,4,0,5
103,1,0,2,7,2
103,1,0,4,1,6
103,1,0,4,3,5
103,1,0,4,7,2
0,8,0,2,2,0
0,8,0,1,2,0
0,8,0,2,1,0
0,8,0,2,3,0
0,8,0,3,2,0
0,8,0,1,1,0
0,8,0,1,3,0
0,8,0,3,1,0
0,8,0,3,3,0
0,8,0,5,5,1
0,8,0,4,5,1
0,8,0,5,4,3
0,8,0,5,6,0
0,8,0,6,5,0
0,8,0,4,4,0
0,8,0,4,6,1
0,8,0,6,4,0
0,8,0,6,6,1
0,8,1,2,2,3
0,8,1,1,2,2
0,8,1,2,1,1
0,8,1,2,3,1
0,8,1,3,2,2
0,8,1,1,1,1
0,8,1,1,3,1
0,8,1,3,1,1
0,8,1,3,3,2
0,8,1,5,5,0
0,8,1,4,5,0
0,8,1,5,4,0
0,8,1,5,6,0
0,8,1,6,5,0
0,8,1,4,4,0
0,8,1,4,6,0
0,8,1,6,4,0
0,8,1,6,6,0
92,7,0,0,1,0
92,7,0,7,0,3
92,7,0,3,1,3
92,7,0,1,4,0
92,7,0,7,4,1
92,7,0,2,0,0
92,7,0,7,7,1
92,7,0,7,3,1
92,7,0,4,0,1
92,7,0,2,7,0
92,7,0,4,1,1
92,7,0,4,3,3
92,7,0,4,7,1
92,7,1,0,1,1
92,7,1,7,0,0
92,7,1,3,1,1
92,7,1,1,4,2
92,7,1,7,4,0
92,7,1,2,0,1
92,7,1,7,7,0
92,7,1,7,3,1
92,7,1,4,0,2
92,7,1,2,7,1
92,7,1,4,1,1
92,7,1,4,3,0
92,7,1,4,7,0
91,6,0,0,1,10
91,6,0,7,0,0
91,6,0,3,1,4
91,6,0,1,4,0
91,6,0,7,4,0
91,6,0,2,0,4
91,6,0,7,7,0
91,6,0,7,3,0
91,6,0,4,0,0
91,6,0,2,7,0
91,6,0,4,1,2
91,6,0,4,3,0
91,6,0,4,7,0
91,6,1,0,1,3
91,6,1,7,0,0
91,6,1,3,1,0
91,6,1,1,4,0
91,6,1,7,4,0
91,6,1,2,0,0
91,6,1,7,7,0
91,6,1,7,3,1
91,6,1,4,0,0
91,6,1,2,7,0
91,6,1,4,1,1
91,6,1,4,3,3
91,6,1,4,7,1
104,1,0,0,1,4
104,1,0,7,0,0
104,1,0,3,1,0
104,1,0,1,4,5
104,1,0,7,4,0
104,1,0,2,0,1
104,1,0,7,7,0
104,1,0,7,3,0
104,1,0,4,0,0
104,1,0,2,7,0
104,1,0,4,1,0
104,1,0,4,3,0
104,1,0,4,7,0
100,5,0,2,2,1
100,5,0,1,2,7
100,5,0,2,1,7
100,5,0,2,3,1
100,5,0,3,2,0
100,5,0,1,1,6
100,5,0,1,3,0
100,5,0,3,1,7
100,5,0,3,3,0
100,5,0,5,5,0
100,5,0,4,5,0
100,5,0,5,4,0
100,5,0,5,6,0
100,5,0,6,5,0
100,5,0,4,4,0
100,5,0,4,6,0
100,5,0,6,4,0
100,5,0,6,6,0
81,9,0,2,2,0
81,9,0,1,2,3
81,9,0,2,1,3
81,9,0,2,3,0
81,9,0,3,2,0
81,9,0,1,1,3
81,9,0,1,3,1
81,9,0,3,1,1
81,9,0,3,3,0
81,9,0,5,5,0
81,9,0,4,5,0
81,9,0,5,4,0
81,9,0,5,6,0
81,9,0,6,5,0
81,9,0,4,4,0
81,9,0,4,6,0
81,9,0,6,4,0
81,9,0,6,6,0
81,9,1,2,2,0
81,9,1,1,2,1
81,9,1,2,1,0
81,9,1,2,3,0
81,9,1,3,2,0
81,9,1,1,1,0
81,9,1,1,3,3
81,9,1,3,1,0
81,9,1,3,3,0
81,9,1,5,5,0
81,9,1,4,5,0
81,9,1,5,4,0
81,9,1,5,6,0
81,9,1,6,5,0
81,9,1,4,4,0
81,9,1,4,6,0
81,9,1,6,4,0
81,9,1,6,6,0
75,6,0,0,1,0
75,6,0,7,0,0
75,6,0,3,1,4
75,6,0,1,4,3
75,6,0,7,4,0
75,6,0,2,0,0
75,6,0,7,7,0
75,6,0,7,3,0
75,6,0,4,0,0
75,6,0,2,7,0
75,6,0,4,1,3
75,6,0,4,3,2
75,6,0,4,7,0
75,6,1,0,1,1
75,6,1,7,0,0
75,6,1,3,1,2
75,6,1,1,4,1
75,6,1,7,4,0
75,6,1,2,0,2
75,6,1,7,7,0
75,6,1,7,3,1
75,6,1,4,0,0
75,6,1,2,7,0
75,6,1,4,1,1
75,6,1,4,3,1
75,6,1,4,7,0
102,2,0,0,1,2
102,2,0,7,0,0
102,2,0,3,1,1
102,2,0,1,4,3
102,2,0,7,4,0
102,2,0,2,0,2
102,2,0,7,7,0
102,2,0,7,3,0
102,2,0,4,0,0
102,2,0,2,7,0
102,2,0,4,1,0
102,2,0,4,3,0
102,2,0,4,7,0
101,3,0,0,1,2
101,3,0,7,0,2
101,3,0,3,1,3
101,3,0,1,4,1
101,3,0,7,4,2
101,3,0,2,0,2
101,3,0,7,7,0
101,3,0,7,3,2
101,3,0,4,0,5
101,3,0,2,7,0
101,3,0,4,1,2
101,3,0,4,3,4
101,3,0,4,7,0
98,3,0,0,1,1
98,3,0,7,0,0
98,3,0,3,1,1
98,3,0,1,4,2
98,3,0,7,4,1
98,3,0,2,0,3
98,3,0,7,7,1
98,3,0,7,3,1
98,3,0,4,0,1
98,3,0,2,7,1
98,3,0,4,1,3
98,3,0,4,3,1
98,3,0,4,7,1
83,6,0,0,1,1
83,6,0,7,0,2
83,6,0,3,1,1
83,6,0,1,4,2
83,6,0,7,4,1
83,6,0,2,0,1
83,6,0,7,7,1
83,6,0,7,3,1
83,6,0,4,0,1
83,6,0,2,7,0
83,6,0,4,1,1
83,6,0,4,3,2
83,6,0,4,7,2
83,6,1,0,1,1
83,6,1,7,0,0
83,6,1,3,1,4
83,6,1,1,4,0
83,6,1,7,4,1
83,6,1,2,0,0
83,6,1,7,7,0
83,6,1,7,3,0
83,6,1,4,0,2
83,6,1,2,7,2
83,6,1,4,1,3
83,6,1,4,3,3
83,6,1,4,7,0
96,5,0,2,2,5
96,5,0,1,2,2
96,5,0,2,1,3
96,5,0,2,3,2
96,5,0,3,2,4
96,5,0,1,1,3
96,5,0,1,3,2
96,5,0,3,1,3
96,5,0,3,3,6
96,5,0,5,5,4
96,5,0,4,5,5
96,5,0,5,4,2
96,5,0,5,6,6
96,5,0,6,5,5
96,5,0,4,4,2
96,5,0,4,6,3
96,5,0,6,4,1
96,5,0,6,6,2
0,9,0,2,2,1
0,9,0,1,2,2
0,9,0,2,1,1
0,9,0,2,3,2
0,9,0,3,2,3
0,9,0,1,1,1
0,9,0,1,3,1
0,9,0,3,1,3
0,9,0,3,3,2
0,9,0,5,5,0
0,9,0,4,5,1
0,9,0,5,4,0
0,9,0,5,6,1
0,9,0,6,5,0
0,9,0,4,4,0
0,9,0,4,6,2
0,9,0,6,4,0
0,9,0,6,6,0
0,9,1,2,2,0
0,9,1,1,2,0
0,9,1,2,1,0
0,9,1,2,3,0
0,9,1,3,2,2
0,9,1,1,1,1
0,9,1,1,3,0
0,9,1,3,1,0
0,9,1,3,3,0
0,9,1,5,5,2
0,9,1,4,5,3
0,9,1,5,4,3
0,9,1,5,6,3
0,9,1,6,5,3
0,9,1,4,4,3
0,9,1,4,6,0
0,9,1,6,4,7
0,9,1,6,6,1
103,2,0,0,1,2
103,2,0,7,0,4
103,2,0,3,1,7
103,2,0,1,4,3
103,2,0,7,4,3
103,2,0,2,0,4
103,2,0,7,7,2
103,2,0,7,3,4
103,2,0,4,0,6
103,2,0,2,7,1
103,2,0,4,1,5
103,2,0,4,3,8
103,2,0,4,7,2
80,9,0,2,2,2
80,9,0,1,2,1
80,9,0,2,1,1
80,9,0,2,3,2
80,9,0,3,2,1
80,9,0,1,1,4
80,9,0,1,3,1
80,9,0,3,1,0
80,9,0,3,3,2
80,9,0,5,5,1
80,9,0,4,5,0
80,9,0,5,4,0
80,9,0,5,6,0
80,9,0,6,5,1
80,9,0,4,4,0
80,9,0,4,6,0
80,9,0,6,4,0
80,9,0,6,6,0
80,9,1,2,2,0
80,9,1,1,2,0
80,9,1,2,1,1
80,9,1,2,3,0
80,9,1,3,2,0
80,9,1,1,1,0
80,9,1,1,3,0
80,9,1,3,1,0
80,9,1,3,3,0
80,9,1,5,5,3
80,9,1,4,5,1
80,9,1,5,4,3
80,9,1,5,6,3
80,9,1,6,5,3
80,9,1,4,4,4
80,9,1,4,6,2
80,9,1,6,4,0
80,9,1,6,6,0
91,7,0,0,1,0
91,7,0,7,0,1
91,7,0,3,1,8
91,7,0,1,4,1
91,7,0,7,4,0
91,7,0,2,0,7
91,7,0,7,7,0
91,7,0,7,3,0
91,7,0,4,0,0
91,7,0,2,7,0
91,7,0,4,1,1
91,7,0,4,3,0
91,7,0,4,7,0
91,7,1,0,1,0
91,7,1,7,0,0
91,7,1,3,1,4
91,7,1,1,4,1
91,7,1,7,4,2
91,7,1,2,0,1
91,7,1,7,7,1
91,7,1,7,3,0
91,7,1,4,0,0
91,7,1,2,7,0
91,7,1,4,1,1
91,7,1,4,3,1
91,7,1,4,7,0
92,8,0,2,2,0
92,8,0,1,2,0
92,8,0,2,1,0
92,8,0,2,3,0
92,8,0,3,2,0
92,8,0,1,1,0
92,8,0,1,3,0
92,8,0,3,1,0
92,8,0,3,3,0
92,8,0,5,5,1
92,8,0,4,5,0
92,8,0,5,4,1
92,8,0,5,6,1
92,8,0,6,5,1
92,8,0,4,4,1
92,8,0,4,6,1
92,8,0,6,4,0
92,8,0,6,6,0
92,8,1,2,2,1
92,8,1,1,2,1
92,8,1,2,1,1
92,8,1,2,3,0
92,8,1,3,2,0
92,8,1,1,1,2
92,8,1,1,3,1
92,8,1,3,1,0
92,8,1,3,3,1
92,8,1,5,5,0
92,8,1,4,5,0
92,8,1,5,4,0
92,8,1,5,6,0
92,8,1,6,5,0
92,8,1,4,4,0
92,8,1,4,6,0
92,8,1,6,4,0
92,8,1,6,6,0
82,9,0,2,2,1
82,9,0,1,2,3
82,9,0,2,1,1
82,9,0,2,3,2
82,9,0,3,2,1
82,9,0,1,1,1
82,9,0,1,3,4
82,9,0,3,1,0
82,9,0,3,3,1
82,9,0,5,5,0
82,9,0,4,5,1
82,9,0,5,4,0
82,9,0,5,6,2
82,9,0,6,5,0
82,9,0,4,4,1
82,9,0,4,6,2
82,9,0,6,4,1
82,9,0,6,6,1
82,9,1,2,2,4
82,9,1,1,2,2
82,9,1,2,1,0
82,9,1,2,3,11
82,9,1,3,2,1
82,9,1,1,1,0
82,9,1,1,3,5
82,9,1,3,1,0
82,9,1,3,3,0
82,9,1,5,5,1
82,9,1,4,5,0
82,9,1,5,4,0
82,9,1,5,6,0
82,9,1,6,5,1
82,9,1,4,4,0
82,9,1,4,6,0
82,9,1,6,4,0
82,9,1,6,6,0
100,6,0,0,1,0
100,6,0,7,0,1
100,6,0,3,1,0
100,6,0,1,4,2
100,6,0,7,4,0
100,6,0,2,0,0
100,6,0,7,7,0
100,6,0,7,3,0
100,6,0,4,0,0
100,6,0,2,7,1
100,6,0,4,1,0
100,6,0,4,3,0
100,6,0,4,7,3
100,6,1,0,1,3
100,6,1,7,0,0
100,6,1,3,1,1
100,6,1,1,4,1
100,6,1,7,4,0
100,6,1,2,0,2
100,6,1,7,7,0
100,6,1,7,3,0
100,6,1,4,0,0
100,6,1,2,7,1
100,6,1,4,1,0
100,6,1,4,3,0
100,6,1,4,7,0
102,3,0,0,1,0
102,3,0,7,0,0
102,3,0,3,1,0
102,3,0,1,4,0
102,3,0,7,4,0
102,3,0,2,0,0
102,3,0,7,7,0
102,3,0,7,3,0
102,3,0,4,0,3
102,3,0,2,7,0
102,3,0,4,1,5
102,3,0,4,3,4
102,3,0,4,7,0
75,7,0,0,1,0
75,7,0,7,0,0
75,7,0,3,1,1
75,7,0,1,4,0
75,7,0,7,4,4
75,7,0,2,0,0
75,7,0,7,7,0
75,7,0,7,3,11
75,7,0,4,0,0
75,7,0,2,7,0
75,7,0,4,1,1
75,7,0,4,3,1
75,7,0,4,7,0
75,7,1,0,1,0
75,7,1,7,0,0
75,7,1,3,1,3
75,7,1,1,4,0
75,7,1,7,4,0
75,7,1,2,0,0
75,7,1,7,7,0
75,7,1,7,3,0
75,7,1,4,0,0
75,7,1,2,7,1
75,7,1,4,1,9
75,7,1,4,3,2
75,7,1,4,7,0
104,2,0,0,1,0
104,2,0,7,0,0
104,2,0,3,1,0
104,2,0,1,4,0
104,2,0,7,4,0
104,2,0,2,0,0
104,2,0,7,7,0
104,2,0,7,3,0
104,2,0,4,0,0
104,2,0,2,7,0
104,2,0,4,1,0
104,2,0,4,3,0
104,2,0,4,7,1
86,8,0,2,2,0
86,8,0,1,2,1
86,8,0,2,1,0
86,8,0,2,3,1
86,8,0,3,2,0
86,8,0,1,1,0
86,8,0,1,3,2
86,8,0,3,1,0
86,8,0,3,3,0
86,8,0,5,5,1
86,8,0,4,5,0
86,8,0,5,4,0
86,8,0,5,6,2
86,8,0,6,5,2
86,8,0,4,4,1
86,8,0,4,6,1
86,8,0,6,4,0
86,8,0,6,6,2
86,8,1,2,2,3
86,8,1,1,2,0
86,8,1,2,1,1
86,8,1,2,3,2
86,8,1,3,2,1
86,8,1,1,1,0
86,8,1,1,3,0
86,8,1,3,1,0
86,8,1,3,3,4
86,8,1,5,5,0
86,8,1,4,5,0
86,8,1,5,4,0
86,8,1,5,6,0
86,8,1,6,5,0
86,8,1,4,4,0
86,8,1,4,6,0
86,8,1,6,4,0
86,8,1,6,6,0
85,6,0,0,1,0
85,6,0,7,0,0
85,6,0,3,1,0
85,6,0,1,4,0
85,6,0,7,4,4
85,6,0,2,0,0
85,6,0,7,7,0
85,6,0,7,3,0
85,6,0,4,0,0
85,6,0,2,7,0
85,6,0,4,1,0
85,6,0,4,3,0
85,6,0,4,7,2
85,6,1,0,1,0
85,6,1,7,0,0
85,6,1,3,1,0
85,6,1,1,4,0
85,6,1,7,4,3
85,6,1,2,0,0
85,6,1,7,7,0
85,6,1,7,3,7
85,6,1,4,0,0
85,6,1,2,7,0
85,6,1,4,1,0
85,6,1,4,3,2
85,6,1,4,7,2
105,1,0,0,1,0
105,1,0,7,0,0
105,1,0,3,1,0
105,1,0,1,4,0
105,1,0,7,4,1
105,1,0,2,0,0
105,1,0,7,7,0
105,1,0,7,3,1
105,1,0,4,0,0
105,1,0,2,7,1
105,1,0,4,1,0
105,1,0,4,3,1
105,1,0,4,7,0
98,4,0,2,2,4
98,4,0,1,2,1
98,4,0,2,1,0
98,4,0,2,3,0
98,4,0,3,2,1
98,4,0,1,1,3
98,4,0,1,3,2
98,4,0,3,1,2
98,4,0,3,3,1
98,4,0,5,5,6
98,4,0,4,5,3
98,4,0,5,4,0
98,4,0,5,6,4
98,4,0,6,5,0
98,4,0,4,4,0
98,4,0,4,6,2
98,4,0,6,4,1
98,4,0,6,6,2
83,7,0,0,1,3
83,7,0,7,0,0
83,7,0,3,1,4
83,7,0,1,4,2
83,7,0,7,4,0
83,7,0,2,0,4
83,7,0,7,7,0
83,7,0,7,3,0
83,7,0,4,0,1
83,7,0,2,7,0
83,7,0,4,1,0
83,7,0,4,3,0
83,7,0,4,7,0
83,7,1,0,1,2
83,7,1,7,0,0
83,7,1,3,1,1
83,7,1,1,4,0
83,7,1,7,4,0
83,7,1,2,0,1
83,7,1,7,7,0
83,7,1,7,3,0
83,7,1,4,0,0
83,7,1,2,7,0
83,7,1,4,1,1
83,7,1,4,3,2
83,7,1,4,7,0
103,3,0,0,1,3
103,3,0,7,0,3
103,3,0,3,1,3
103,3,0,1,4,6
103,3,0,7,4,2
103,3,0,2,0,6
103,3,0,7,7,3
103,3,0,7,3,8
103,3,0,4,0,6
103,3,0,2,7,2
103,3,0,4,1,7
103,3,0,4,3,6
103,3,0,4,7,3
92,9,0,2,2,0
92,9,0,1,2,1
92,9,0,2,1,1
92,9,0,2,3,0
92,9,0,3,2,1
92,9,0,1,1,1
92,9,0,1,3,0
92,9,0,3,1,0
92,9,0,3,3,0
92,9,0,5,5,2
92,9,0,4,5,1
92,9,0,5,4,1
92,9,0,5,6,1
92,9,0,6,5,1
92,9,0,4,4,0
92,9,0,4,6,0
92,9,0,6,4,1
92,9,0,6,6,1
92,9,1,2,2,1
92,9,1,1,2,0
92,9,1,2,1,2
92,9,1,2,3,0
92,9,1,3,2,0
92,9,1,1,1,0
92,9,1,1,3,1
92,9,1,3,1,1
92,9,1,3,3,1
92,9,1,5,5,0
92,9,1,4,5,1
92,9,1,5,4,0
92,9,1,5,6,0
92,9,1,6,5,0
92,9,1,4,4,0
92,9,1,4,6,1
92,9,1,6,4,0
92,9,1,6,6,0
91,8,0,2,2,1
91,8,0,1,2,2
91,8,0,2,1,4
91,8,0,2,3,1
91,8,0,3,2,4
91,8,0,1,1,1
91,8,0,1,3,2
91,8,0,3,1,1
91,8,0,3,3,1
91,8,0,5,5,0
91,8,0,4,5,0
91,8,0,5,4,0
91,8,0,5,6,0
91,8,0,6,5,0
91,8,0,4,4,1
91,8,0,4,6,0
91,8,0,6,4,0
91,8,0,6,6,0
91,8,1,2,2,0
91,8,1,1,2,5
91,8,1,2,1,1
91,8,1,2,3,3
91,8,1,3,2,1
91,8,1,1,1,1
91,8,1,1,3,0
91,8,1,3,1,0
91,8,1,3,3,1
91,8,1,5,5,1
91,8,1,4,5,2
91,8,1,5,4,0
91,8,1,5,6,2
91,8,1,6,5,3
91,8,1,4,4,2
91,8,1,4,6,1
91,8,1,6,4,0
91,8,1,6,6,0
104,3,0,0,1,1
104,3,0,7,0,0
104,3,0,3,1,0
104,3,0,1,4,0
104,3,0,7,4,0
104,3,0,2,0,0
104,3,0,7,7,0
104,3,0,7,3,0
104,3,0,4,0,0
104,3,0,2,7,0
104,3,0,4,1,0
104,3,0,4,3,0
104,3,0,4,7,0
90,6,0,0,1,0
90,6,0,7,0,1
90,6,0,3,1,0
90,6,0,1,4,0
90,6,0,7,4,0
90,6,0,2,0,0
90,6,0,7,7,0
90,6,0,7,3,0
90,6,0,4,0,0
90,6,0,2,7,1
90,6,0,4,1,0
90,6,0,4,3,0
90,6,0,4,7,0
90,6,1,0,1,8
90,6,1,7,0,0
90,6,1,3,1,6
90,6,1,1,4,0
90,6,1,7,4,0
90,6,1,2,0,0
90,6,1,7,7,0
90,6,1,7,3,0
90,6,1,4,0,4
90,6,1,2,7,0
90,6,1,4,1,5
90,6,1,4,3,0
90,6,1,4,7,0
75,8,0,2,2,0
75,8,0,1,2,0
75,8,0,2,1,0
75,8,0,2,3,1
75,8,0,3,2,0
75,8,0,1,1,0
75,8,0,1,3,1
75,8,0,3,1,1
75,8,0,3,3,2
75,8,0,5,5,0
75,8,0,4,5,0
75,8,0,5,4,2
75,8,0,5,6,0
75,8,0,6,5,2
75,8,0,4,4,1
75,8,0,4,6,1
75,8,0,6,4,0
75,8,0,6,6,1
75,8,1,2,2,2
75,8,1,1,2,2
75,8,1,2,1,0
75,8,1,2,3,0
75,8,1,3,2,1
75,8,1,1,1,1
75,8,1,1,3,2
75,8,1,3,1,1
75,8,1,3,3,4
75,8,1,5,5,0
75,8,1,4,5,1
75,8,1,5,4,2
75,8,1,5,6,0
75,8,1,6,5,2
75,8,1,4,4,0
75,8,1,4,6,0
75,8,1,6,4,2
75,8,1,6,6,2
93,5,0,2,2,0
93,5,0,1,2,0
93,5,0,2,1,0
93,5,0,2,3,0
93,5,0,3,2,1
93,5,0,1,1,0
93,5,0,1,3,0
93,5,0,3,1,0
93,5,0,3,3,0
93,5,0,5,5,0
93,5,0,4,5,0
93,5,0,5,4,0
93,5,0,5,6,0
93,5,0,6,5,0
93,5,0,4,4,0
93,5,0,4,6,0
93,5,0,6,4,0
93,5,0,6,6,0
98,5,0,2,2,2
98,5,0,1,2,1
98,5,0,2,1,1
98,5,0,2,3,2
98,5,0,3,2,3
98,5,0,1,1,1
98,5,0,1,3,1
98,5,0,3,1,1
98,5,0,3,3,1
98,5,0,5,5,4
98,5,0,4,5,1
98,5,0,5,4,2
98,5,0,5,6,3
98,5,0,6,5,0
98,5,0,4,4,2
98,5,0,4,6,2
98,5,0,6,4,2
98,5,0,6,6,1
105,2,0,0,1,0
105,2,0,7,0,0
105,2,0,3,1,0
105,2,0,1,4,0
105,2,0,7,4,5
105,2,0,2,0,0
105,2,0,7,7,3
105,2,0,7,3,3
105,2,0,4,0,0
105,2,0,2,7,0
105,2,0,4,1,0
105,2,0,4,3,0
105,2,0,4,7,0
96,6,0,0,1,1
96,6,0,7,0,0
96,6,0,3,1,1
96,6,0,1,4,1
96,6,0,7,4,1
96,6,0,2,0,0
96,6,0,7,7,1
96,6,0,7,3,0
96,6,0,4,0,2
96,6,0,2,7,1
96,6,0,4,1,1
96,6,0,4,3,0
96,6,0,4,7,4
96,6,1,0,1,0
96,6,1,7,0,1
96,6,1,3,1,3
96,6,1,1,4,1
96,6,1,7,4,2
96,6,1,2,0,0
96,6,1,7,7,0
96,6,1,7,3,0
96,6,1,4,0,1
96,6,1,2,7,0
96,6,1,4,1,4
96,6,1,4,3,3
96,6,1,4,7,0
100,7,0,0,1,1
100,7,0,7,0,1
