agent_st_pos_x,agent_st_pos_y,agent_end_pos_x,agent_end_pos_y,agent_ini_pos_x,agent_ini_pos_y,agent_id,duration,user_id,round,st_time_relative,end_time_relative,is_optimal,q_value,expected_q_value
7.6,1.4,4.0,0.0,7,1,0,1542,5,1,121.9,123.5,0,1.0,0.0
4.5,0.6,4.0,1.0,4,0,0,790,5,1,124.2,124.9,0,2.69,0.0769230769230769
5.0,1.0,3.0,1.0,4,1,0,908,5,1,126.2,127.1,0,1.0,0.0384615384615384
4.4,2.4,2.0,7.0,4,2,0,1866,5,1,129.2,131.1,0,1.0,0.0384615384615384
1.6,7.4,4.0,7.0,2,7,0,968,5,1,133.0,134.0,1,1.0,0.0
4.1,7.3,7.0,7.0,4,7,0,799,5,1,135.1,135.9,1,1.0,0.0
7.0,7.3,7.0,4.0,7,7,0,761,5,1,137.1,137.8,1,1.0,0.0
7.3,4.5,4.0,3.0,7,4,0,639,5,1,138.7,139.3,0,1.0,0.0
4.4,3.5,4.0,1.0,4,3,0,977,5,1,139.9,140.9,1,1.0,0.0
4.8,1.5,4.0,0.0,4,1,0,790,5,1,142.0,142.8,0,1.0,0.0
5.2,0.6,2.0,0.0,4,0,0,1402,5,1,144.4,145.8,0,1.0,0.0
1.9,0.7,0.0,1.0,2,0,0,720,5,1,146.7,147.5,0,1.49,0.0
